Source,Destination,Flow_Path,Total_Latency_ms,Delta_Latency_ms,Representative_Flow_ID,Occurrence_Count,Multiple_Paths
UURWMEA120,DK_FTEUSTIS_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(B5X0, 2.735ms)-->  UJEWEUS040  --(7MT2, N/A)-->  DK_FTEUSTIS_VA",3.235,0.0,1:NG9cv+rxKNekDpi/NlDs/CcPz18=,3,False
UURWMEA120,DK_FLSCHRCH_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7P45, N/A)-->  DK_FLSCHRCH_VA",1.02,0.0,1:/RdMT7Eb+0If6R7kPsexWan3s6c=,3,False
UURWMEA120,DK_FARMNGDL_NY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7LQ3, N/A)-->  DK_FARMNGDL_NY",2.5,0.0,1:UUc7bA/zetIcTUHhFn5SyA32dw8=,3,False
DK_PENTAGON_DC,UURWMEA120,"DK_PENTAGON_DC  --(7QUX, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.23,0.0,1:orP64HbpEC+Pg37sAIR98IhRN8Q=,3,True
UURWMEA120,DK_WNDSRLKS_CT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7AW2, N/A)-->  DK_WNDSRLKS_CT",2.5,0.0,1:Rbm31gmYCmtqKsVxFeUSlwG8+x0=,3,False
DK_PENTAGON_DC,UURWMEA110,"DK_PENTAGON_DC  --(7TA3, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23,0.5,1:MW5kDJBQqnsdEvJTiVP7CqwNm9U=,3,True
DK_PENTAGON_DC,UURWMEA110,"DK_PENTAGON_DC  --(73L2, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.73,0.0,1:zGCKJ86O5CK2Gydvj/M5xum7Wng=,3,True
UURWMEA120,DK_WICHITA_KS,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7FH3, N/A)-->  DK_WICHITA_KS",6.835927947788455,0.0,1:H/KUtxPu5UmoAlnh4uqNuOn5rus=,3,False
DC_DCMAMVNY_NY,UURWMEA120,"DC_DCMAMVNY_NY  --(78C3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:7GYcd3rQUJ65qgMUDKvTqkgG1HQ=,3,False
DK_PATCHBK_DE,UURWMEA110,"DK_PATCHBK_DE  --(MAU4, N/A)-->  UJEEPTM030  --(MVU1, 0.500ms)-->  UJPEPTM010 -> [UJP_MESH --33.1252ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",34.855195689871636,0.0,1:KY3aOAhr+eBSrZM7wBWOM/7Utkc=,3,True
DK_PATCHBK_DE,UURWMEA110,"DK_PATCHBK_DE  --(M7U4, N/A)-->  UJEEPTM040  --(M8C1, 0.500ms)-->  UJEEPTM030  --(MVU1, 0.500ms)-->  UJPEPTM010 -> [UJP_MESH --33.1252ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",35.355195689871636,0.5,1:Jx96F3ZwV2G3WqaYAe9M9kUNFQA=,3,True
DK_OSHKOSH_WI,UURWMEA120,"DK_OSHKOSH_WI  --(7N73, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545,0.0,1:pLP23OrUiOsxZC1e3l9IVzh3IaU=,3,False
UURWMEA120,DK_CLEARWTR_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7HX4, N/A)-->  DK_CLEARWTR_FL",8.125394817824569,0.0,1:XNR9ibmddqunQXTGKXlu+z7pTY0=,3,False
UURWMEA120,DX_JKSVLNAS_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7975, N/A)-->  DX_JKSVLNAS_FL",9.625394817824569,0.0,1:CXCryJnALglniAf03yKBcOBhiuc=,3,False
UURWMEA120,DK_CINCINNT_OH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(77P3, N/A)-->  DK_CINCINNT_OH",9.335927947788456,0.0,1:BovYRoOUnkdTJoAsitK/sOYem+U=,3,True
UURWMEA120,DK_DECATUR_AL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7NE5, N/A)-->  DK_DECATUR_AL",8.125394817824569,0.0,1:3aEEP9SR6+33CTAqRZI/Oo4/QYE=,3,False
UURWMEA120,DK_DDCSSQHN_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(B602, 3.000ms)-->  UJEWNCL040  --(BWE3, 0.500ms)-->  UJEWNCL030  --(7UV2, N/A)-->  DK_DDCSSQHN_PA",4.0,0.0,1:43FJ/kH8gn+d0CE0/0pIV6uWZQs=,3,False
UURWMEA120,DK_DCMAVRGN_VT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7UM2, N/A)-->  DK_DCMAVRGN_VT",3.34,0.0,1:peZk0uWuEPcsCRuhJNZxjFfPcpU=,3,False
UURWMEA120,DK_DCMAPWNW_ME,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7N03, N/A)-->  DK_DCMAPWNW_ME",2.5,0.0,1:A7lD4faK9KiI4KdDX1POzm7vFk0=,3,False
UURWMEA120,DK_CAMDEN_NJ,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(78W2, N/A)-->  DK_CAMDEN_NJ",2.5,0.0,1:NzhNzvJUr109tOYq3uzI5ACjpgE=,3,False
UURWMEA120,DK_CAMDEN_AR,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7VC5, N/A)-->  DK_CAMDEN_AR",17.457595644342263,0.0,1:xFs5/Duk3+OxjxeBlcQ6ZKn93G0=,3,False
UURWMEA120,DK_CAMBRIDG_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7RW2, N/A)-->  DK_CAMBRIDG_MA",3.34,0.0,1:3GiQjoeleuIfb4PZDhjAzL5uBn0=,3,False
UURWMEA120,DK_BLOOMFLD_CT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(77G3, N/A)-->  DK_BLOOMFLD_CT",2.5,0.0,1:PzycE+VLmvon+wN1PD/emnos4oM=,3,False
UURWMEA120,DK_BAEGRNLW_NY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7M73, N/A)-->  DK_BAEGRNLW_NY",2.5,0.0,1:QY2PQQpuWmbQ1S2PEIFqF1ToEfo=,3,False
UURWMEA120,DK_AUSTIN_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7GN5, N/A)-->  DK_AUSTIN_TX",17.457595644342263,0.0,1:9OmrYoPVfG4iUKAEc/Bm+62hP5Q=,3,False
UURWMEA120,DK_ATLANTA_GA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7EX4, N/A)-->  DK_ATLANTA_GA",8.125394817824569,0.0,1:7it7KGxuyJaIYKyQIEmVYSjSMJs=,3,False
DK_PORTSMTH_RI,UURWMEA120,"DK_PORTSMTH_RI  --(7NH3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:CIU3+45mzjufzROeABwhs6x3HvQ=,3,False
DK_PLANO_TX,UURWMEA120,"DK_PLANO_TX  --(7BH6, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:4MF7aZ1U2A0Dd+vkMUpGtwJ2vX8=,3,False
DK_PITTSFLD_MA,UURWMEA120,"DK_PITTSFLD_MA  --(7BX2, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:H6Y9oMrjkFX9BPN4Vly8COR2iUs=,3,False
DK_PHILDLPH_PA,UURWMEA120,"DK_PHILDLPH_PA  --(7XC3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:IZGJ1AYxNr3Cx74Se/evm5yLEk4=,3,True
DK_PHILDLPH_PA,UURWMEA120,"DK_PHILDLPH_PA  --(76W2, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:Jf3GgWwIvZ9Kr1M5dmd4lJVamIA=,3,True
DK_OKLAHMCY_OK,UURWMEA120,"DK_OKLAHMCY_OK  --(7XM3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:i4cnpuQpvtzahy7iVZ7Dp7lbs/E=,3,True
DK_OKLAHMCY_OK,UURWMEA120,"DK_OKLAHMCY_OK  --(7NF4, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:yvHgFxoNksO90buLdbTAtLmKRHg=,3,True
DK_OCALA_FL,UURWMEA120,"DK_OCALA_FL  --(702E, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457,0.0,1:Prm9cidTjEWaoWoeMGu6K7gEZt4=,3,False
DA_FTKNOX_KY,UURWMEA120,"DA_FTKNOX_KY  --(7VH3, N/A)-->  UJEWKNO030  --(BRH4, 0.500ms)-->  UJEWKNO040  --(B01Q, 2.000ms)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.385927947788455,0.0,1:T3RNUj77zFOx3Ldr7/aFxJNXsG8=,3,False
UURWMEA120,DX_WYTON_GB,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --28.7562ms-->] -> UJPEETM010  --(BRL1, 0.390ms)-->  UJEEETM030  --(7EZ6, N/A)-->  DX_WYTON_GB",32.146180041364836,0.0,1:Ad7167KyhE7c4ljmy2Uw/gW4B4M=,3,False
UURWMEA120,DK_ANDOVER_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7DX2, N/A)-->  DK_ANDOVER_MA",5.5,0.0,1:YuhsAS6ukYjLXEq9v+1S4kyVy5A=,3,False
UURWMEA120,DK_AMARILLO_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(71N3, N/A)-->  DK_AMARILLO_TX",17.457595644342263,0.0,1:gYmZLv2VHbGLfgBn7CbgVY2/ShA=,3,False
UURWMEA120,DK_ADDISON_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(70X4, N/A)-->  DK_ADDISON_TX",17.457595644342263,0.0,1:MEe4LpMSahJvaBLuNpjUFfjGzH0=,3,False
UURWMEA120,DF_BALTIMOR_MD,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(7CM2, N/A)-->  DF_BALTIMOR_MD",0.5,0.0,1:vP/oVhRYcBz21X1uZp2La+fqIgc=,3,False
UURWMEA120,DE_ARLINGTN_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --0.1081ms-->] -> UJPWBEL010  --(BDR0, 0.345ms)-->  UJEWBEL030  --(BXG0, 0.500ms)-->  UJEWBEL040  --(7UD4, N/A)-->  DE_ARLINGTN_VA",1.4531394106054787,0.0,1:HEkwnrHcS45cS8kLUEAy0tq31EQ=,3,False
DD_FTBELVOR_VA,UURWMEA110,"DD_FTBELVOR_VA  --(7PE6, N/A)-->  UJEWBEL040  --(BXG0, 0.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.3381394106054785,0.5,1:7lXFrPaQhpCOK0TwYYQCu0O9W8Y=,3,True
UURWMEA120,DK_STRLNGHT_MI,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7ZW3, N/A)-->  DK_STRLNGHT_MI",6.835927947788455,0.0,1:wv7c6Y7o9W/SdxhX6d9QRdvxsis=,3,False
UURWMEA120,DD_CRYSTLCY_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BC8C, 1.000ms)-->  UJEWCCY030  --(BBDQ, 0.500ms)-->  UJEWCCY040  --(7FUN, N/A)-->  DD_CRYSTLCY_VA",2.52,0.0,1:YZ5d7BkRydx1nJ7Jc0sM8ZdNOs8=,3,False
UURWMEA120,DD_CRYSLML1_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BC8C, 1.000ms)-->  UJEWCCY030  --(7BTN, N/A)-->  DD_CRYSLML1_VA",2.02,0.0,1:SFpI5svhOK01O1+R12U5U5MqyMM=,3,False
UURWMEA120,DA_FTKNOX_KY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7VH3, N/A)-->  DA_FTKNOX_KY",9.335927947788456,0.0,1:C9fK5wIxVyUVoLx2JJ8WgEl5Yi0=,3,False
DK_ROCHESTR_NY,UURWMEA120,"DK_ROCHESTR_NY  --(7H73, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:tjBPDIiNLOEzii0BX4qcirBg4c0=,3,False
UURWMEA120,DK_CHICOPEE_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7LW2, N/A)-->  DK_CHICOPEE_MA",5.5,0.0,1:kezf38KDIM6YcqDHgdLOp7CJkV0=,3,False
UURWMEA120,DK_CHANTLLY_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(7KT2, N/A)-->  DK_CHANTLLY_VA",0.5,0.0,1:gN2CAwuHuKRZ1jE48EsigSll/TQ=,3,False
UURWMEA120,DK_CEDRRPDS_IA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7DN3, N/A)-->  DK_CEDRRPDS_IA",6.835927947788455,0.0,1:OSZMco9ads0SPpK24wLYebbRQB0=,3,False
UURWMEA120,DK_STRLNGGHT_MI,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(72C4, N/A)-->  DK_STRLNGGHT_MI",6.835927947788455,0.0,1:UUQh4SNik4hvTVYrj65B5O+TYyY=,3,False
DK_RAFAKRTR_CY,UURWMEA120,"DK_RAFAKRTR_CY  --(BAW7, N/A)-->  UJEEAKI030  --(MD54, 0.500ms)-->  UJEEAKI040  --(MQD3, 22.000ms)-->  UJEEDTM040  --(M6H3, 0.500ms)-->  UJEEDTM030  --(M24A,MRB4,MTB4, 0.500ms)-->  UJPEDTM010 -> [UJP_MESH --37.0339ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",61.26393798413539,0.5,1:pM0giVUUlTtMh5qMrkCHtPnZU/8=,3,True
DK_RAFAKRTR_CY,UURWMEA120,"DK_RAFAKRTR_CY  --(BAN8, N/A)-->  UJEEAKI040  --(MQD3, 22.000ms)-->  UJEEDTM040  --(M6H3, 0.500ms)-->  UJEEDTM030  --(M24A,MRB4,MTB4, 0.500ms)-->  UJPEDTM010 -> [UJP_MESH --37.0339ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",60.76393798413539,0.0,1:EUJfmRZUYXWn7m45hpSuRs0h19o=,3,True
UURWMEA120,DK_STPRSBG_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(701T, N/A)-->  DK_STPRSBG_FL",9.625394817824569,0.0,1:xFzkG2xdKpLQM1vijmfPGQ6MNUE=,3,False
DK_SNANTISC_TX,UURWMEA110,"DK_SNANTISC_TX  --(7HKX, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265,0.0,1:P/8JkxUQv6WhHTI4CnTsudDlctM=,3,True
DK_SNANTISC_TX,UURWMEA110,"DK_SNANTISC_TX  --(73RX, N/A)-->  UJEWSNA030  --(2S91, 0.500ms)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.697595644342265,0.5,1:jCBcrUXWeaiIN4wiTzhMCKf27qM=,3,True
DK_SMYRNA_GA,UURWMEA120,"DK_SMYRNA_GA  --(7WY4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.980394817824569,0.0,1:96vR4/IYDvf7VuovNPjeVt/U0/Y=,3,False
DK_SCRANTON_PA,UURWMEA120,"DK_SCRANTON_PA  --(73Z1, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",5.5,0.0,1:vK0kUwaC4JmZb6TNn8RSqz9GwRc=,3,False
UURWMEA120,DK_STERLING_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7BU3, N/A)-->  DK_STERLING_VA",1.02,0.0,1:TWcPE7/9Kt2+fopOnpPj8XEb/pQ=,3,False
DK_SCHQMIAM_FL,UURWMEA110,"DK_SCHQMIAM_FL  --(7VG0, N/A)-->  UJEWSCD040  --(BCBM, 3.500ms)-->  UJEWJKV040  --(B4Z0, 0.500ms)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",14.48039481782457,0.0,1:HwS65vBTf6WQjgZWaslsHkNGHqE=,3,True
DK_SAN_JOSE_CA,UURWMEA120,"DK_SAN_JOSE_CA  --(7NPN, N/A)-->  UJEWMIR030  --(B491, 0.500ms)-->  UJPWMIR010 -> [UJP_MESH --18.2209ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",21.6058535654521,0.0,1:hx/RuBUD2PhZp18iTVj7ZpkwwYA=,3,False
UURWMEA120,DK_STELNGHT_MI,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7YV3, N/A)-->  DK_STELNGHT_MI",6.835927947788455,0.0,1:hsJJj8eRekgWErYXO4MVbhOf8Bs=,3,False
