Flow_ID,Source_IP,Dest_IP,Source,Destination,Flow_Path,Total_Latency_ms
1:H/KUtxPu5UmoAlnh4uqNuOn5rus=,214.36.199.3,131.67.84.34,UURWMEA120,DK_WICHITA_KS,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7FH3, N/A)-->  DK_WICHITA_KS",6.835927947788455
1:To+pkECbdnRNW7oq+5JVNYxc4tU=,131.66.114.34,214.36.199.3,DK_NRTHAPTN_MA,UURWMEA120,"DK_NRTHAPTN_MA  --(7NW2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385
1:mO42rA9GrlfjQBnk0Xl5nHcDsfM=,214.36.199.2,140.20.208.105,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:ZifG9TVQEgmfaUz2lRas+L/bf70=,20.35.194.194,214.36.100.198,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:TesOVbSQpq/vmGBMJb9uDVjRqgU=,214.36.199.3,159.77.91.3,UURWMEA120,DK_HILLAFB_UT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(BBBS, N/A)-->  UJEWHIL140  --(7HSX, N/A)-->  DK_HILLAFB_UT",14.781191339326307
1:e324LDQe6YdiAnpL8ndEyFmFDH0=,214.36.199.2,131.66.218.34,UURWMEA110,DK_BAEGRNLW_NY,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7M73, N/A)-->  DK_BAEGRNLW_NY",2.0
1:E4gjYGUaovI+XBpo2wWDNnjxfTI=,214.36.132.108,52.127.81.35,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:yNwDyFw8GUIwaSKozDoYLBGj+90=,131.66.0.130,214.36.198.20,DK_FTGRGADM_VA,UURWMEA120,"DK_FTGRGADM_VA  --(74Y2, N/A)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.8381394106054785
1:zaZMVKHK7AOCzaHqodTYJZL4zg0=,214.36.199.3,131.66.156.34,UURWMEA120,DK_ASHEVILL_NC,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7U92, N/A)-->  DK_ASHEVILL_NC",8.125394817824569
1:QEo8osFn8uEBxN0+FARwH9VAPkg=,214.36.198.20,164.234.34.2,UURWMEA120,DK_UNDTMNDL_Z1,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BPQ1, 1.655ms)-->  UJEWCHT030  --(BA22, 0.500ms)-->  UJEWCHT040  --(7D82, N/A)-->  DK_UNDTMNDL_Z1",2.6550000000000002
1:k00WSVWk9+7Yenvrdl7eJJtN+a8=,214.36.199.2,159.77.56.2,UURWMEA110,DK_TINRAFB_OK,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BE0C, 0.350ms)-->  UJEWTIN030  --(74JX, N/A)-->  DK_TINRAFB_OK",12.162595644342264
1:sNb4mag+6U2YIC9L11K6IQd9UFE=,214.36.198.20,214.29.49.2,UURWMEA120,DK_SCHQMIAM_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(BCBM, 3.500ms)-->  UJEWSCD040  --(BYZ1, 0.500ms)-->  UJEWSCD030  --(7RG0, N/A)-->  DK_SCHQMIAM_FL",14.125394817824569
1:w5UO3rU085lfknWyXG4fBH8XJdk=,52.127.80.32,214.36.20.111,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:DVPEeLMpdkyVtIO4NN3FnV+if5g=,159.77.3.2,214.36.199.2,DK_RAFAKRTR_CY,UURWMEA110,"DK_RAFAKRTR_CY  --(BAW7, N/A)-->  UJEEAKI030  --(MD54, 0.500ms)-->  UJEEAKI040  --(MQD3, 22.000ms)-->  UJEEDTM040  --(M6H3, 0.500ms)-->  UJEEDTM030  --(M24A,MRB4,MTB4, 0.500ms)-->  UJPEDTM010 -> [UJP_MESH --37.0339ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",61.76393798413539
1:gGAYWSX5YFMlxU2m+uq4rquqrxE=,131.68.6.34,214.36.199.3,DK_CLEARWTR_FL,UURWMEA120,"DK_CLEARWTR_FL  --(7HX4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.980394817824569
1:xYVpC/FAzOBWQ3eyvLac1r6sPQA=,131.66.91.34,214.36.199.2,DK_PITTSFLD_MA,UURWMEA110,"DK_PITTSFLD_MA  --(7BX2, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.0
1:NkhX1GuJswC8H4Ffm4X4/aGUIg8=,214.36.199.3,209.22.80.163,UURWMEA120,DK_MCDLLAFB_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(B9Q2, N/A)-->  UJEWMAC040  --(75D2, N/A)-->  DK_MCDLLAFB_FL",10.125394817824569
1:s/dOC7dpOKjSZ41RNophjF+0Ih0=,131.66.118.34,214.36.198.20,DK_LYNN_MA,UURWMEA120,"DK_LYNN_MA  --(7HW2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385
1:JVQyjNGqfjZhyOGTqFERMdymnLc=,214.36.199.2,131.68.71.34,UURWMEA110,DK_TITUSVLL_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702J, N/A)-->  DK_TITUSVLL_FL",10.125394817824569
1:/uj96a+sJmjWyuXu7KJ2+ogvY0E=,131.66.207.34,214.36.198.20,DK_ENDICOTT_NY,UURWMEA120,"DK_ENDICOTT_NY  --(7B03, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385
1:wVnixS8i8yji2tKvQ0+LikBXhlo=,40.66.29.66,214.36.100.93,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:9ZObIVjln60mDl8uYGWLwr7IFLE=,214.25.28.227,214.36.199.2,DR_FTBELVOR_VA,UURWMEA110,"DR_FTBELVOR_VA  --(7ET7, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:2eFJSHfj/lGEkIyqospKhkXKiJQ=,214.36.132.76,52.127.80.30,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:Gcgc7mfSPDas20jJjYtw/zWYGq4=,134.254.223.2,214.36.199.3,DK_PENTAGON_DC,UURWMEA120,"DK_PENTAGON_DC  --(7TA3, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.73
1:Z5hh6JJX98uY7IkQ0YKKLVbxH30=,214.36.199.2,131.66.219.34,UURWMEA110,DK_ROCHESTR_NY,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7H73, N/A)-->  DK_ROCHESTR_NY",2.0
1:X9UmLh1C6VQpmRn4I7asDyandOc=,214.36.199.2,159.77.20.3,UURWMEA110,DK_FTKNOX_KY,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7VUX, N/A)-->  DK_FTKNOX_KY",8.835927947788456
1:jWJvVrl4owwB1Al7ymJUEzj/fSA=,214.36.199.3,159.77.91.3,UURWMEA120,DK_HILLAFB_UT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(BBBS, N/A)-->  UJEWHIL140  --(7HSX, N/A)-->  DK_HILLAFB_UT",14.781191339326307
1:q+aRZBwn5+jSLO7gG9gs0lf61hk=,131.68.218.130,214.36.199.2,DK_LNTHCMHT_MD,UURWMEA110,"DK_LNTHCMHT_MD  --(77N2, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:ko/D4PtNLtngENJqv6ESIj7uzs0=,214.36.199.2,131.68.36.34,UURWMEA110,DK_MARIETTA_GA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(70S4, N/A)-->  DK_MARIETTA_GA",8.625394817824569
1:RIUB8rpmspLpCdeg8yAQqlYl11M=,214.36.198.20,131.68.67.34,UURWMEA120,DK_EGLINAFB_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --6.3548ms-->] -> UJPWEGL010  --(BR11, 0.330ms)-->  UJEWEGL030  --(7L15, N/A)-->  DK_EGLINAFB_FL",7.1847947586315195
1:nDmW3gSwV1LC7NTxUnCQVrFdTTU=,140.20.208.249,214.36.199.3,DK_ASHBURN_VA,UURWMEA120,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.73
1:3pRs29HNRV+w3ioC8va2oGR4Vg0=,131.68.44.34,214.36.199.2,DK_MALABAR_FL,UURWMEA110,"DK_MALABAR_FL  --(702C, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",10.48039481782457
1:BAi4nIfjM0B63CyycgNWSBE8Lrw=,214.36.198.20,164.117.128.145,UURWMEA120,DK_ARLNGTNG_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(7C82, N/A)-->  DK_ARLNGTNG_VA",0.5
1:MEe4LpMSahJvaBLuNpjUFfjGzH0=,214.36.199.3,131.67.219.34,UURWMEA120,DK_ADDISON_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(70X4, N/A)-->  DK_ADDISON_TX",17.457595644342263
1:QVo98KNaU+Dpj9XM9Z/XxeNsBhU=,131.66.178.34,214.36.198.20,DK_WNDSRLKS_CT,UURWMEA120,"DK_WNDSRLKS_CT  --(7AW2, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5
1:fNVX5pB9oUqe7kY8Oa2NMhyA7jg=,131.68.104.34,214.36.198.20,DK_EMTJBNFC_IN,UURWMEA120,"DK_EMTJBNFC_IN  --(7V15, N/A)-->  UJEWIND040  --(B824, 0.500ms)-->  UJEWIND030  --(B9M2, N/A)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545
1:e6XWfP5eqPnETGG+iWOzPwFcnJg=,214.36.199.3,131.67.236.34,UURWMEA120,DK_HOUSTON_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7EF4, N/A)-->  DK_HOUSTON_TX",17.457595644342263
1:s6fhqKW7QvV8dAcMwPefwSrU+28=,131.68.30.34,214.36.199.3,DK_STAGSTNW_FL,UURWMEA120,"DK_STAGSTNW_FL  --(701V, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457
1:Z9xMQVxrfvkjvDTYYaZ7+A1cZ88=,214.36.199.2,131.68.52.34,UURWMEA110,DK_OCALA_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702E, N/A)-->  DK_OCALA_FL",10.125394817824569
1:ZWiOTsG5DTqld8EJqD68AgSgcZ8=,214.36.199.3,160.137.16.2,UURWMEA120,DK_SNANTISC_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(2S91, 0.500ms)-->  UJEWSNA030  --(73RX, N/A)-->  DK_SNANTISC_TX",17.957595644342263
1:UNHJoJbJIu61iHD9+jPOAn2SAQA=,214.36.199.2,131.66.67.34,UURWMEA110,DK_LANDSDALE_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7HF2, N/A)-->  DK_LANDSDALE_PA",2.0
1:c2n3MZldiSVDwYkwzUZ3awatgN4=,214.36.199.3,131.67.188.34,UURWMEA120,DK_FTWAYNE_IN,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(71C4, N/A)-->  DK_FTWAYNE_IN",6.835927947788455
1:UHPLoccIV5yoZjE9g6itAUYKvm4=,214.36.199.2,131.66.187.34,UURWMEA110,DK_MCLEAN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7Q92, N/A)-->  DK_MCLEAN_VA",1.52
1:LOzwP4Nz0p0t1K7u10oTLYOu3CY=,214.36.199.2,131.67.250.34,UURWMEA110,DK_MELBOURN_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(701X, N/A)-->  DK_MELBOURN_FL",10.125394817824569
1:38RjPSdRRffN9d6cbsmHlqT0NLw=,214.36.199.3,214.25.28.226,UURWMEA120,DR_FTBELVOR_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --0.1081ms-->] -> UJPWBEL010  --(BDR0, 0.345ms)-->  UJEWBEL030  --(7ET7, N/A)-->  DR_FTBELVOR_VA",0.9531394106054786
1:bpKYa0fKSEqqwlv+PEOjoNbQee0=,214.36.199.3,131.67.84.34,UURWMEA120,DK_WICHITA_KS,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7FH3, N/A)-->  DK_WICHITA_KS",6.835927947788455
1:qcx1PkAd+JXgQwq1Z7bMvtbMENE=,214.36.199.2,131.66.185.34,UURWMEA110,DK_NSAMCNCS_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(70V2, N/A)-->  DK_NSAMCNCS_PA",2.84
1:6cSwdrSPC1ZFCqud9FOpaycokmQ=,214.29.49.2,214.36.199.3,DK_SCHQMIAM_FL,UURWMEA120,"DK_SCHQMIAM_FL  --(7RG0, N/A)-->  UJEWSCD030  --(BYZ1, 0.500ms)-->  UJEWSCD040  --(BCBM, 3.500ms)-->  UJEWJKV040  --(B4Z0, 0.500ms)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",14.48039481782457
1:p8JkiFa0qvM6W8pqHLesRXMTo7U=,214.36.199.2,131.84.126.3,UURWMEA110,DD_FTBELVOR_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --0.1081ms-->] -> UJPWBEL010  --(BDR0, 0.345ms)-->  UJEWBEL030  --(BXG0, 0.500ms)-->  UJEWBEL040  --(7PE6, N/A)-->  DD_FTBELVOR_VA",1.9531394106054785
1:3hzPVAZOAD8o5ODIVQIafXYoy2U=,20.35.194.194,214.36.132.170,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Tdg6+0bSaLpRB42hmi6b09c4+no=,209.22.117.3,214.36.199.2,DK_LTKNYDPT_PA,UURWMEA110,"DK_LTKNYDPT_PA  --(7NGX, N/A)-->  UJEWLED040  --(BE34, 0.500ms)-->  UJEWLED030  --(B01T, 4.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",5.0
1:THNbgcWhT4rRZWurmWzNaoHJ8N8=,209.22.117.2,214.36.199.3,DK_LTKNYDPT_PA,UURWMEA120,"DK_LTKNYDPT_PA  --(7DCX, N/A)-->  UJEWLED030  --(B01T, 4.500ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",5.0
1:17BmqXqohuRNyhW5nK1IlAwqNOo=,214.36.199.2,209.22.105.2,UURWMEA110,DK_FTHUACHC_AZ,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(247W, 1.915ms)-->  UJEWCAR030  --(BVJ0, 0.500ms)-->  UJEWCAR040  --(BC8P, 9.500ms)-->  UJEWHUA040  --(BHW2, 0.500ms)-->  UJEWHUA030  --(7880, N/A)-->  DK_FTHUACHC_AZ",26.696191339326308
1:lxLdp/AjlhMk3n1NEWIv6jzT2mY=,214.36.199.2,209.22.117.3,UURWMEA110,DK_LTKNYDPT_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(B01T, N/A)-->  UJEWLED030  --(BE34, 0.500ms)-->  UJEWLED040  --(7NGX, N/A)-->  DK_LTKNYDPT_PA",0.5
1:XQltFa7xDUHa+ZHlXGTFQXH9GB4=,214.36.198.20,131.67.185.34,UURWMEA120,DK_SOBEND_IN,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7WW3, N/A)-->  DK_SOBEND_IN",6.835927947788455
1:beLRMAG4si24CrJ0KSdKLuLEBs8=,214.36.199.3,131.68.172.34,UURWMEA120,DK_DALLAS_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7YP5, N/A)-->  DK_DALLAS_TX",17.457595644342263
1:weWrct9JyClvi4KsWSA007uM3BQ=,131.67.191.34,214.36.199.3,DK_INDINPLS_IN,UURWMEA120,"DK_INDINPLS_IN  --(7M24, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545
1:urzrY2cCuAvnSvYyRjbp8MSHU+Q=,214.36.21.140,52.127.81.6,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:q/qYMKydsxJ+nws23IVZv4FAoEA=,160.137.16.3,214.36.199.3,DK_SNANTISC_TX,UURWMEA120,"DK_SNANTISC_TX  --(7HKX, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265
